time[s],LF_EXT-LF_FLX,LH_EXT-LH_FLX,RF_EXT-RF_FLX,RH_EXT-RH_FLX
41.354,0,-0.476025,0,0.475935
41.355,0,-0.475147,0,0.475061
41.356,0,-0.474261,0,0.474178
41.357,0,-0.473365,0,0.473286
41.358,0,-0.472461,0,0.472386
41.359,0,-0.471549,0,0.471477
41.36,0,-0.470628,0,0.47056
41.361,0,-0.469699,0,0.469634
41.362,0,-0.468763,0,0.468701
41.363,0,-0.467818,0,0.467759
41.364,0,-0.466865,0,0.46681
41.365,0,-0.465905,0,0.465853
41.366,0,-0.464938,0,0.464889
41.367,0,-0.463963,0,0.463917
41.368,0,-0.462981,0,0.462939
41.369,0,-0.461992,0,0.461953
41.37,0,-0.460996,0,0.46096
41.371,0,-0.459993,0,0.45996
41.372,0,-0.458984,0,0.458954
41.373,0,-0.457968,0,0.457941
41.374,0,-0.456946,0,0.456922
41.375,0,-0.455917,0,0.455896
41.376,0,-0.454883,0,0.454865
41.377,0,-0.453842,0,0.453827
41.378,0,-0.452796,0,0.452783
41.379,0,-0.451744,0,0.451734
41.38,0,-0.450686,0,0.450679
41.381,0,-0.449623,0,0.449619
41.382,0,-0.448555,0,0.448553
41.383,0,-0.447481,0,0.447482
41.384,0,-0.446402,0,0.446406
41.385,0,-0.445318,0,0.445325
41.386,0,-0.44423,0,0.444239
41.387,0,-0.443136,0,0.443148
41.388,0,-0.442038,0,0.442052
41.389,0,-0.440936,0,0.440952
41.39,0,-0.439829,0,0.439848
41.391,0,-0.438717,0,0.438739
41.392,0,-0.437602,0,0.437626
41.393,0,-0.436483,0,0.436509
41.394,0,-0.435359,0,0.435388
41.395,0,-0.434232,0,0.434263
41.396,0,-0.433101,0,0.433135
41.397,0,-0.431967,0,0.432002
41.398,0,-0.430828,0,0.430867
41.399,0,-0.429687,0,0.429727
41.4,0,-0.428542,0,0.428585
41.401,0,-0.427394,0,0.427439
41.402,0,-0.426243,0,0.42629
41.403,0,-0.425089,0,0.425138
41.404,0,-0.423932,0,0.423983
41.405,0,-0.422773,0,0.422826
41.406,0,-0.42161,0,0.421666
41.407,0,-0.420446,0,0.420503
41.408,0,-0.419278,0,0.419337
41.409,0,-0.418108,0,0.418169
41.41,0,-0.416936,0,0.416999
41.411,0,-0.415762,0,0.415827
41.412,0,-0.414586,0,0.414653
41.413,0,-0.413407,0,0.413476
41.414,0,-0.412227,0,0.412298
41.415,0,-0.411045,0,0.411117
41.416,0,-0.409861,0,0.409935
41.417,0,-0.408675,0,0.408752
41.418,0,-0.407488,0,0.407566
41.419,0,-0.4063,0,0.406379
41.42,0,-0.40511,0,0.405191
41.421,0,-0.403919,0,0.404002
41.422,0,-0.402727,0,0.402811
41.423,0,-0.401533,0,0.401619
41.424,0,-0.400339,0,0.400426
41.425,0,-0.399143,0,0.399232
41.426,0,-0.397947,0,0.398038
41.427,0,-0.39675,0,0.396842
41.428,0,-0.395552,0,0.395646
41.429,0,-0.394353,0,0.394449
41.43,0,-0.393154,0,0.393251
41.431,0,-0.391955,0,0.392053
41.432,0,-0.390755,0,0.390855
41.433,0,-0.389555,0,0.389656
41.434,0,-0.388354,0,0.388457
41.435,0,-0.387154,0,0.387258
41.436,0,-0.385953,0,0.386058
41.437,0,-0.384752,0,0.384859
41.438,0,-0.383551,0,0.38366
41.439,0,-0.382351,0,0.38246
41.44,0,-0.381151,0,0.381261
41.441,0,-0.37995,0,0.380062
41.442,0,-0.378751,0,0.378864
41.443,0,-0.377551,0,0.377666
41.444,0,-0.376352,0,0.376468
41.445,0,-0.375154,0,0.375271
41.446,0,-0.373956,0,0.374074
41.447,0,-0.372759,0,0.372878
41.448,0,-0.371563,0,0.371683
41.449,0,-0.370367,0,0.370488
41.45,0,-0.369173,0,0.369295
41.451,0,-0.367979,0,0.368102
41.452,0,-0.366786,0,0.36691
41.453,0,-0.365594,0,0.365719
41.454,0,-0.364403,0,0.36453
41.455,0.00072097,-0.363214,-0.000386587,0.363341
41.456,0.00228759,-0.362026,-0.00195751,0.362154
41.457,0.00386012,-0.360832,-0.00353433,0.360956
41.458,0.0054384,-0.359616,-0.00511688,0.359735
41.459,0.00702245,-0.358375,-0.00670512,0.35849
41.46,0.00861251,-0.357111,-0.00829927,0.357222
41.461,0.0102088,-0.355824,-0.00989959,0.355932
41.462,0.0118116,-0.354515,-0.0115063,0.354618
41.463,0.0134211,-0.353182,-0.0131196,0.353282
41.464,0.0150375,-0.351827,-0.0147397,0.351923
41.465,0.016661,-0.35045,-0.0163669,0.350542
41.466,0.0182918,-0.349051,-0.0180013,0.349139
41.467,0.0199302,-0.34763,-0.0196432,0.347715
41.468,0.0215763,-0.346187,-0.0212927,0.346268
41.469,0.0232303,-0.344722,-0.02295,0.344801
41.47,0.0248923,-0.343237,-0.0246153,0.343312
41.471,0.0265627,-0.34173,-0.0262889,0.341802
41.472,0.0282414,-0.340201,-0.0279708,0.34027
41.473,0.0299288,-0.338653,-0.0296612,0.338719
41.474,0.031625,-0.337083,-0.0313604,0.337146
41.475,0.0333301,-0.335493,-0.0330684,0.335553
41.476,0.0350443,-0.333882,-0.0347855,0.33394
41.477,0.0367677,-0.332251,-0.0365117,0.332306
41.478,0.0385005,-0.3306,-0.0382473,0.330653
41.479,0.0402428,-0.32893,-0.0399923,0.328979
41.48,0.0419948,-0.327239,-0.041747,0.327286
41.481,0.0437566,-0.325529,-0.0435114,0.325573
41.482,0.0455283,-0.323799,-0.0452856,0.323841
41.483,0.0473101,-0.322049,-0.0470699,0.32209
41.484,0.049102,-0.320281,-0.0488643,0.320319
41.485,0.0509043,-0.318493,-0.0506689,0.318529
41.486,0.0527169,-0.316687,-0.0524839,0.31672
41.487,0.0545401,-0.314861,-0.0543093,0.314893
41.488,0.0563739,-0.313017,-0.0561454,0.313046
41.489,0.0582184,-0.311154,-0.0579921,0.311181
41.49,0.0600737,-0.309272,-0.0598497,0.309298
41.491,0.06194,-0.307372,-0.0617181,0.307396
41.492,0.0638173,-0.305454,-0.0635975,0.305476
41.493,0.0657057,-0.303517,-0.0654879,0.303538
41.494,0.0676054,-0.301563,-0.0673896,0.301581
41.495,0.0695163,-0.29959,-0.0693024,0.299607
41.496,0.0714385,-0.2976,-0.0712266,0.297615
41.497,0.0733723,-0.295592,-0.0731623,0.295606
41.498,0.0753175,-0.293566,-0.0751094,0.293578
41.499,0.0772743,-0.291523,-0.0770681,0.291533
41.5,0.0792428,-0.289462,-0.0790384,0.289471
41.501,0.0812231,-0.287383,-0.0810204,0.287391
41.502,0.0832151,-0.285288,-0.0830141,0.285295
41.503,0.085219,-0.283175,-0.0850197,0.283181
41.504,0.0872348,-0.281046,-0.0870372,0.28105
41.505,0.0892625,-0.278899,-0.0890666,0.278902
41.506,0.0913023,-0.276735,-0.0911081,0.276737
41.507,0.0933542,-0.274555,-0.0931615,0.274555
41.508,0.0954182,-0.272358,-0.0952271,0.272357
41.509,0.0974943,-0.270144,-0.0973048,0.270142
41.51,0.0995827,-0.267914,-0.0993947,0.267911
41.511,0.101683,-0.265667,-0.101497,0.265663
41.512,0.103796,-0.263404,-0.103611,0.263399
41.513,0.105922,-0.261125,-0.105738,0.261119
41.514,0.108059,-0.258829,-0.107877,0.258823
41.515,0.110209,-0.256518,-0.110029,0.25651
41.516,0.112372,-0.25419,-0.112192,0.254182
41.517,0.114547,-0.251847,-0.114369,0.251837
41.518,0.116734,-0.249487,-0.116558,0.249477
41.519,0.118934,-0.247112,-0.118759,0.247101
41.52,0.121146,-0.244721,-0.120973,0.244709
41.521,0.123371,-0.242315,-0.123199,0.242302
41.522,0.125609,-0.239893,-0.125438,0.239879
41.523,0.127859,-0.237455,-0.127689,0.237441
41.524,0.130122,-0.235002,-0.129953,0.234988
41.525,0.132397,-0.232534,-0.13223,0.232519
41.526,0.134685,-0.230051,-0.134519,0.230035
41.527,0.136986,-0.227552,-0.136821,0.227536
41.528,0.139299,-0.225039,-0.139135,0.225022
41.529,0.141625,-0.22251,-0.141463,0.222493
41.53,0.143964,-0.219967,-0.143802,0.219949
41.531,0.146315,-0.217408,-0.146155,0.21739
41.532,0.148679,-0.214835,-0.14852,0.214817
41.533,0.151055,-0.212248,-0.150897,0.212228
41.534,0.153444,-0.209645,-0.153287,0.209626
41.535,0.155846,-0.207028,-0.15569,0.207008
41.536,0.15826,-0.204397,-0.158106,0.204377
41.537,0.160687,-0.201751,-0.160534,0.201731
41.538,0.163127,-0.199092,-0.162974,0.19907
41.539,0.165579,-0.196417,-0.165428,0.196396
41.54,0.168044,-0.193729,-0.167894,0.193707
41.541,0.170521,-0.191027,-0.170372,0.191005
41.542,0.173011,-0.18831,-0.172863,0.188288
41.543,0.175513,-0.18558,-0.175366,0.185557
41.544,0.178028,-0.182836,-0.177882,0.182813
41.545,0.180555,-0.180078,-0.180411,0.180055
41.546,0.183095,-0.177306,-0.182951,0.177283
41.547,0.185647,-0.174521,-0.185505,0.174497
41.548,0.188212,-0.171722,-0.18807,0.171699
41.549,0.190789,-0.16891,-0.190648,0.168886
41.55,0.193378,-0.166084,-0.193239,0.16606
41.551,0.19598,-0.163245,-0.195841,0.163221
41.552,0.198594,-0.160393,-0.198456,0.160369
41.553,0.20122,-0.157527,-0.201084,0.157504
41.554,0.203859,-0.154649,-0.203723,0.154625
41.555,0.206509,-0.151757,-0.206375,0.151734
41.556,0.209172,-0.148853,-0.209039,0.148829
41.557,0.211847,-0.145936,-0.211715,0.145912
41.558,0.214534,-0.143006,-0.214402,0.142982
41.559,0.217233,-0.140063,-0.217102,0.140039
41.56,0.219944,-0.137108,-0.219814,0.137084
41.561,0.222667,-0.13414,-0.222538,0.134117
41.562,0.225402,-0.13116,-0.225274,0.131136
41.563,0.228148,-0.128167,-0.228022,0.128144
41.564,0.230907,-0.125162,-0.230781,0.125139
41.565,0.233677,-0.122145,-0.233552,0.122122
41.566,0.236459,-0.119116,-0.236335,0.119093
41.567,0.239253,-0.116075,-0.23913,0.116052
41.568,0.242058,-0.113022,-0.241936,0.112999
41.569,0.244874,-0.109957,-0.244754,0.109934
41.57,0.247703,-0.10688,-0.247583,0.106857
41.571,0.250542,-0.103791,-0.250423,0.103769
41.572,0.253393,-0.100691,-0.253275,0.100669
41.573,0.256256,-0.0975793,-0.256138,0.0975575
41.574,0.259129,-0.0944561,-0.259013,0.0944346
41.575,0.262014,-0.0913216,-0.261899,0.0913003
41.576,0.26491,-0.0881758,-0.264795,0.0881548
41.577,0.267817,-0.0850188,-0.267703,0.084998
41.578,0.270734,-0.0818507,-0.270622,0.0818302
41.579,0.273663,-0.0786715,-0.273552,0.0786514
41.58,0.276603,-0.0754815,-0.276493,0.0754616
41.581,0.279554,-0.0722806,-0.279444,0.0722611
41.582,0.282515,-0.069069,-0.282406,0.0690498
41.583,0.285487,-0.0658467,-0.285379,0.0658278
41.584,0.288469,-0.0626138,-0.288363,0.0625953
41.585,0.291462,-0.0593705,-0.291356,0.0593523
41.586,0.294465,-0.0561168,-0.294361,0.056099
41.587,0.297479,-0.0528528,-0.297376,0.0528354
41.588,0.300503,-0.0495786,-0.300401,0.0495616
41.589,0.303538,-0.0462943,-0.303436,0.0462777
41.59,0.306582,-0.043,-0.306481,0.0429838
41.591,0.309636,-0.0396958,-0.309537,0.03968
41.592,0.312701,-0.0363817,-0.312602,0.0363665
41.593,0.315775,-0.033058,-0.315677,0.0330432
41.594,0.318859,-0.0297246,-0.318762,0.0297103
41.595,0.321953,-0.0263818,-0.321857,0.0263678
41.596,0.325056,-0.0230294,-0.324962,0.023016
41.597,0.328169,-0.0196678,-0.328076,0.0196549
41.598,0.331292,-0.016297,-0.331199,0.0162845
41.599,0.334424,-0.012917,-0.334332,0.012905
41.6,0.337565,-0.00952797,-0.337474,0.00951654
41.601,0.340715,-0.00613004,-0.340625,0.00611914
41.602,0.343875,-0.0027233,-0.343786,0.00271293
41.603,0.347043,0,-0.346955,0
41.604,0.35022,0,-0.350133,0
41.605,0.353395,0,-0.353309,0
41.606,0.356524,0,-0.35644,0
41.607,0.359608,0,-0.359524,0
41.608,0.362646,0,-0.362563,0
41.609,0.365639,0,-0.365558,0
41.61,0.368587,0,-0.368507,0
41.611,0.371491,0,-0.371412,0
41.612,0.374351,0,-0.374273,0
41.613,0.377167,0,-0.377091,0
41.614,0.37994,0,-0.379864,0
41.615,0.38267,0,-0.382595,0
41.616,0.385357,0,-0.385283,0
41.617,0.388001,0,-0.387928,0
41.618,0.390603,0,-0.390532,0
41.619,0.393163,0,-0.393093,0
41.62,0.395682,0,-0.395612,0
41.621,0.398159,0,-0.398091,0
41.622,0.400595,0,-0.400528,0
41.623,0.402991,0,-0.402925,0
41.624,0.405346,0,-0.405281,0
41.625,0.407661,0,-0.407597,0
41.626,0.409937,0,-0.409873,0
41.627,0.412172,0,-0.41211,0
41.628,0.414369,0,-0.414308,0
41.629,0.416527,0,-0.416467,0
41.63,0.418646,0,-0.418587,0
41.631,0.420727,0,-0.420669,0
41.632,0.42277,0,-0.422713,0
41.633,0.424775,0,-0.424719,0
41.634,0.426743,0,-0.426687,0
41.635,0.428673,0,-0.428619,0
41.636,0.430567,0,-0.430514,0
41.637,0.432424,0,-0.432372,0
41.638,0.434245,0,-0.434194,0
41.639,0.43603,0,-0.435979,0
41.64,0.437779,0,-0.43773,0
41.641,0.439493,0,-0.439444,0
41.642,0.441172,0,-0.441124,0
41.643,0.442816,0,-0.442769,0
41.644,0.444425,0,-0.444379,0
41.645,0.446,0,-0.445955,0
41.646,0.447542,0,-0.447497,0
41.647,0.449049,0,-0.449005,0
41.648,0.450523,0,-0.45048,0
41.649,0.451964,0,-0.451922,0
41.65,0.453372,0,-0.453331,0
41.651,0.454747,0,-0.454707,0
41.652,0.45609,0,-0.45605,0
41.653,0.457401,0,-0.457362,0
41.654,0.45868,0,-0.458642,0
41.655,0.459928,0,-0.459891,0
41.656,0.461144,0,-0.461108,0
41.657,0.462329,0,-0.462294,0
41.658,0.463484,0,-0.463449,0
41.659,0.464608,0,-0.464574,0
41.66,0.465702,0,-0.465669,0
41.661,0.466767,0,-0.466734,0
41.662,0.467801,0,-0.46777,0
41.663,0.468806,0,-0.468775,0
41.664,0.469782,0,-0.469752,0
41.665,0.470729,0,-0.4707,0
41.666,0.471648,0,-0.471619,0
41.667,0.472538,0,-0.47251,0
41.668,0.4734,0,-0.473373,0
41.669,0.474235,0,-0.474208,0
41.67,0.475041,0,-0.475015,0
41.671,0.475821,0,-0.475796,0
41.672,0.476573,0,-0.476549,0
41.673,0.477298,0,-0.477275,0
41.674,0.477997,0,-0.477974,0
41.675,0.47867,0,-0.478647,0
41.676,0.479316,0,-0.479295,0
41.677,0.479937,0,-0.479916,0
41.678,0.480532,0,-0.480512,0
41.679,0.481102,0,-0.481082,0
41.68,0.481646,0,-0.481627,0
41.681,0.482166,0,-0.482148,0
41.682,0.482661,0,-0.482643,0
41.683,0.483132,0,-0.483115,0
41.684,0.483579,0,-0.483562,0
41.685,0.484001,0,-0.483985,0
41.686,0.4844,0,-0.484385,0
41.687,0.484776,0,-0.484761,0
41.688,0.485129,0,-0.485114,0
41.689,0.485458,0,-0.485445,0
41.69,0.485765,0,-0.485752,0
41.691,0.486049,0,-0.486037,0
41.692,0.486311,0,-0.486299,0
41.693,0.486551,0,-0.48654,0
41.694,0.486769,0,-0.486758,0
41.695,0.486966,0,-0.486956,0
41.696,0.487141,0,-0.487131,0
41.697,0.487295,0,-0.487286,0
41.698,0.487428,0,-0.487419,0
41.699,0.48754,0,-0.487532,0
41.7,0.487632,0,-0.487625,0
41.701,0.487704,0,-0.487697,0
41.702,0.487755,0,-0.487749,0
41.703,0.487787,0,-0.487781,0
41.704,0.487799,0,-0.487794,0
41.705,0.487792,0,-0.487787,0
41.706,0.487765,0,-0.487761,0
41.707,0.48772,0,-0.487716,0
41.708,0.487656,0,-0.487653,0
41.709,0.487573,0,-0.48757,0
41.71,0.487472,0,-0.48747,0
41.711,0.487353,0,-0.487351,0
41.712,0.487216,0,-0.487214,0
41.713,0.487061,0,-0.48706,0
41.714,0.486888,0,-0.486888,0
41.715,0.486699,0,-0.486699,0
41.716,0.486492,0,-0.486492,0
41.717,0.486268,0,-0.486269,0
41.718,0.486027,0,-0.486029,0
41.719,0.48577,0,-0.485772,0
41.72,0.485497,0,-0.485499,0
41.721,0.485207,0,-0.48521,0
41.722,0.484902,0,-0.484905,0
41.723,0.484581,0,-0.484584,0
41.724,0.484244,0,-0.484248,0
41.725,0.483892,0,-0.483896,0
41.726,0.483524,0,-0.483529,0
41.727,0.483142,0,-0.483147,0
41.728,0.482745,0,-0.48275,0
41.729,0.482333,0,-0.482339,0
41.73,0.481907,0,-0.481913,0
41.731,0.481466,0,-0.481473,0
41.732,0.481012,0,-0.481019,0
41.733,0.480543,0,-0.480551,0
41.734,0.480061,0,-0.480069,0
41.735,0.479566,0,-0.479574,0
41.736,0.479057,0,-0.479065,0
41.737,0.478534,0,-0.478543,0
41.738,0.477999,0,-0.478008,0
41.739,0.477451,0,-0.477461,0
41.74,0.476891,0,-0.476901,0
41.741,0.476317,0,-0.476328,0
41.742,0.475732,0,-0.475743,0
41.743,0.475134,0,-0.475145,0
41.744,0.474525,0,-0.474536,0
41.745,0.473904,0,-0.473915,0
41.746,0.473271,0,-0.473282,0
41.747,0.472626,0,-0.472638,0
41.748,0.47197,0,-0.471983,0
41.749,0.471303,0,-0.471316,0
41.75,0.470625,0,-0.470639,0
41.751,0.469937,0,-0.46995,0
41.752,0.469237,0,-0.469251,0
41.753,0.468527,0,-0.468541,0
41.754,0.467807,0,-0.467822,0
41.755,0.467077,0,-0.467091,0
41.756,0.466336,0,-0.466351,0
41.757,0.465586,0,-0.465601,0
41.758,0.464826,0,-0.464841,0
41.759,0.464056,0,-0.464072,0
41.76,0.463277,0,-0.463293,0
41.761,0.462489,0,-0.462505,0
41.762,0.461692,0,-0.461708,0
41.763,0.460885,0,-0.460902,0
41.764,0.46007,0,-0.460087,0
41.765,0.459246,0,-0.459263,0
41.766,0.458413,0,-0.458431,0
41.767,0.457573,0,-0.45759,0
41.768,0.456723,0,-0.456741,0
41.769,0.455866,0,-0.455884,0
41.77,0.455001,0,-0.455019,0
41.771,0.454128,0,-0.454146,0
41.772,0.453247,0,-0.453266,0
41.773,0.452359,0,-0.452378,0
41.774,0.451463,0,-0.451482,0
41.775,0.45056,0,-0.450579,0
41.776,0.44965,0,-0.449669,0
41.777,0.448733,0,-0.448752,0
41.778,0.447809,0,-0.447828,0
41.779,0.446878,0,-0.446898,0
41.78,0.44594,0,-0.44596,0
41.781,0.444996,0,-0.445017,0
41.782,0.444046,0,-0.444066,0
41.783,0.443089,0,-0.44311,0
41.784,0.442127,0,-0.442147,0
41.785,0.441158,0,-0.441179,0
41.786,0.440183,0,-0.440205,0
41.787,0.439203,0,-0.439224,0
41.788,0.438217,0,-0.438239,0
41.789,0.437225,0,-0.437247,0
41.79,0.436229,0,-0.436251,0
41.791,0.435226,0,-0.435249,0
41.792,0.434219,0,-0.434241,0
41.793,0.433207,0,-0.433229,0
41.794,0.43219,0,-0.432212,0
41.795,0.431168,0,-0.43119,0
41.796,0.430141,0,-0.430164,0
41.797,0.42911,0,-0.429133,0
41.798,0.428074,0,-0.428097,0
41.799,0.427034,0,-0.427057,0
41.8,0.425989,0,-0.426013,0
41.801,0.424941,0,-0.424964,0
41.802,0.423888,0,-0.423912,0
41.803,0.422832,0,-0.422856,0
41.804,0.421772,0,-0.421795,0
41.805,0.420708,0,-0.420732,0
41.806,0.41964,0,-0.419664,0
41.807,0.418569,0,-0.418593,0
41.808,0.417495,0,-0.417519,0
41.809,0.416417,0,-0.416441,0
41.81,0.415336,0,-0.41536,0
41.811,0.414252,0,-0.414276,0
41.812,0.413165,0,-0.41319,0
41.813,0.412075,0,-0.4121,0
41.814,0.410982,0,-0.411007,0
41.815,0.409887,0,-0.409912,0
41.816,0.408789,0,-0.408814,0
41.817,0.407688,0,-0.407713,0
41.818,0.406585,0,-0.40661,0
41.819,0.40548,0,-0.405505,0
41.82,0.404372,0,-0.404398,0
41.821,0.403263,0,-0.403288,0
41.822,0.402151,0,-0.402176,0
41.823,0.401037,0,-0.401063,0
41.824,0.399922,0,-0.399947,0
41.825,0.398804,0,-0.39883,0
41.826,0.397685,0,-0.397711,0
41.827,0.396564,0,-0.39659,0
41.828,0.395442,0,-0.395468,0
41.829,0.394318,0,-0.394344,0
41.83,0.393193,0,-0.393219,0
41.831,0.392067,0,-0.392093,0
41.832,0.390939,0,-0.390966,0
41.833,0.389811,0,-0.389837,0
41.834,0.388681,0,-0.388707,0
41.835,0.38755,0,-0.387577,0
41.836,0.386419,0,-0.386445,0
41.837,0.385287,0,-0.385313,0
41.838,0.384153,0,-0.38418,0
41.839,0.38302,0,-0.383046,0
41.84,0.381885,0,-0.381912,0
41.841,0.380751,0,-0.380777,0
41.842,0.379615,0,-0.379642,0
41.843,0.37848,0,-0.378506,0
41.844,0.377344,0,-0.37737,0
41.845,0.376208,0,-0.376234,0
41.846,0.375072,0,-0.375098,0
41.847,0.373935,0,-0.373962,0
41.848,0.372799,0,-0.372825,0
41.849,0.371663,0,-0.371689,0
41.85,0.370526,0,-0.370553,0
41.851,0.369391,0,-0.369417,0
41.852,0.368255,0,-0.368281,0
41.853,0.36712,0,-0.367146,0
41.854,0.365985,0,-0.366011,0
41.855,0.36485,0,-0.364877,0
41.856,0.363716,0,-0.363743,0
41.857,0.362583,0,-0.362609,0
41.858,0.36145,0,-0.361477,0
41.859,0.360318,0,-0.360345,0
41.86,0.359187,0,-0.359213,0
41.861,0.358056,0,-0.358083,0
41.862,0.356927,0,-0.356953,0
41.863,0.355798,0,-0.355825,0
41.864,0.35467,0,-0.354697,0
41.865,0.353544,0,-0.35357,0
41.866,0.352418,0,-0.352445,0
41.867,0.351294,0,-0.351321,0
41.868,0.350171,0,-0.350198,0
41.869,0.349049,0,-0.349076,0
41.87,0.347929,0,-0.347955,0
41.871,0.34681,0,-0.346836,0
41.872,0.345692,0,-0.345719,0
41.873,0.344576,0,-0.344602,0
41.874,0.343461,0,-0.343488,0
41.875,0.342348,0,-0.342375,0
41.876,0.341237,0,-0.341263,0
41.877,0.340127,0,-0.340153,0
41.878,0.339019,0,-0.339045,0
41.879,0.337913,0,-0.337939,0
41.88,0.336809,0,-0.336835,0
41.881,0.335706,0,-0.335732,0
41.882,0.334605,0,-0.334632,0
41.883,0.333507,0,-0.333533,0
41.884,0.33241,0,-0.332436,0
41.885,0.331316,0,-0.331342,0
41.886,0.330223,0,-0.330249,0
41.887,0.329133,0,-0.329159,0
41.888,0.328045,0,-0.328071,0
41.889,0.326959,0,-0.326985,0
41.89,0.325875,0,-0.325901,0
41.891,0.324794,0,-0.32482,0
41.892,0.323715,0,-0.323741,0
41.893,0.322638,0,-0.322664,0
41.894,0.321564,0,-0.32159,0
41.895,0.320492,0,-0.320518,0
41.896,0.319423,0,-0.319449,0
41.897,0.318356,0,-0.318382,0
41.898,0.317292,0,-0.317318,0
41.899,0.31623,0,-0.316256,0
41.9,0.315172,0,-0.315197,0
41.901,0.314115,0,-0.314141,0
41.902,0.313062,0,-0.313087,0
41.903,0.312011,0,-0.312036,0
41.904,0.310963,0,-0.310988,0
41.905,0.309918,0,-0.309943,0
41.906,0.308875,0,-0.3089,0
41.907,0.307836,0,-0.307861,0
41.908,0.306799,0,-0.306824,0
41.909,0.305766,0,-0.305791,0
41.91,0.304735,0,-0.30476,0
41.911,0.303707,0,-0.303732,0
41.912,0.302683,0,-0.302707,0
41.913,0.301661,0,-0.301686,0
41.914,0.300642,0,-0.300667,0
41.915,0.299627,0,-0.299651,0
41.916,0.298615,0,-0.298639,0
41.917,0.297605,0,-0.29763,0
41.918,0.296599,0,-0.296624,0
41.919,0.295597,0,-0.295621,0
41.92,0.294597,0,-0.294621,0
41.921,0.293601,0,-0.293625,0
41.922,0.292608,0,-0.292632,0
41.923,0.291618,0,-0.291642,0
41.924,0.290632,0,-0.290656,0
41.925,0.289649,0,-0.289673,0
41.926,0.288669,0,-0.288693,0
41.927,0.287693,0,-0.287717,0
41.928,0.28672,0,-0.286744,0
41.929,0.285751,0,-0.285774,0
41.93,0.284785,0,-0.284808,0
41.931,0.283822,0,-0.283846,0
41.932,0.282863,0,-0.282887,0
41.933,0.281908,0,-0.281931,0
41.934,0.280956,0,-0.280979,0
41.935,0.280008,0,-0.280031,0
41.936,0.279063,0,-0.279086,0
41.937,0.278122,0,-0.278145,0
41.938,0.277184,0,-0.277207,0
41.939,0.27625,0.000636518,-0.276273,-0.000427003
41.94,0.27532,0.00271622,-0.275343,-0.00250673
41.941,0.274381,0.00479614,-0.274407,-0.00458668
41.942,0.273404,0.0068761,-0.273434,-0.00666669
41.943,0.272389,0.00895617,-0.272424,-0.00874675
41.944,0.271338,0.011037,-0.271376,-0.0108275
41.945,0.27025,0.0131192,-0.270292,-0.0129096
41.946,0.269126,0.0152035,-0.269172,-0.0149936
41.947,0.267966,0.0172903,-0.268016,-0.0170802
41.948,0.266771,0.0193804,-0.266825,-0.0191699
41.949,0.265541,0.0214743,-0.265599,-0.0212633
41.95,0.264276,0.0235725,-0.264338,-0.0233611
41.951,0.262977,0.0256756,-0.263042,-0.0254636
41.952,0.261644,0.0277841,-0.261713,-0.0275716
41.953,0.260277,0.0298986,-0.26035,-0.0296854
41.954,0.258877,0.0320196,-0.258954,-0.0318057
41.955,0.257444,0.0341475,-0.257524,-0.0339329
41.956,0.255978,0.036283,-0.256062,-0.0360675
41.957,0.25448,0.0384263,-0.254567,-0.03821
41.958,0.252949,0.0405781,-0.25304,-0.0403609
41.959,0.251387,0.0427387,-0.251481,-0.0425205
41.96,0.249792,0.0449087,-0.24989,-0.0446895
41.961,0.248166,0.0470884,-0.248268,-0.0468682
41.962,0.246509,0.0492783,-0.246614,-0.049057
41.963,0.24482,0.0514788,-0.244929,-0.0512564
41.964,0.243101,0.0536904,-0.243213,-0.0534667
41.965,0.241351,0.0559134,-0.241466,-0.0556884
41.966,0.23957,0.0581481,-0.239688,-0.0579219
41.967,0.237759,0.0603951,-0.23788,-0.0601676
41.968,0.235917,0.0626547,-0.236042,-0.0624258
41.969,0.234046,0.0649272,-0.234174,-0.0646969
41.97,0.232144,0.0672131,-0.232276,-0.0669813
41.971,0.230213,0.0695126,-0.230348,-0.0692794
41.972,0.228251,0.0718262,-0.22839,-0.0715914
41.973,0.226261,0.0741541,-0.226402,-0.0739177
41.974,0.224241,0.0764967,-0.224386,-0.0762588
41.975,0.222191,0.0788543,-0.222339,-0.0786148
41.976,0.220112,0.0812273,-0.220264,-0.0809861
41.977,0.218004,0.083616,-0.218159,-0.083373
41.978,0.215867,0.0860207,-0.216026,-0.0857759
41.979,0.213702,0.0884416,-0.213863,-0.0881951
41.98,0.211507,0.0908791,-0.211671,-0.0906308
41.981,0.209283,0.0933335,-0.209451,-0.0930834
41.982,0.207031,0.0958051,-0.207202,-0.0955531
41.983,0.20475,0.0982941,-0.204924,-0.0980402
41.984,0.20244,0.100801,-0.202617,-0.100545
41.985,0.200102,0.103326,-0.200282,-0.103068
41.986,0.197735,0.105869,-0.197919,-0.105609
41.987,0.19534,0.10843,-0.195527,-0.108168
41.988,0.192916,0.111011,-0.193106,-0.110747
41.989,0.190464,0.11361,-0.190657,-0.113344
41.99,0.187983,0.116229,-0.18818,-0.115961
41.991,0.185474,0.118867,-0.185674,-0.118597
41.992,0.182937,0.121525,-0.18314,-0.121253
41.993,0.180372,0.124204,-0.180578,-0.123929
41.994,0.177778,0.126902,-0.177987,-0.126625
41.995,0.175156,0.129621,-0.175369,-0.129342
41.996,0.172505,0.132361,-0.172721,-0.132079
41.997,0.169827,0.135122,-0.170046,-0.134838
